student_id,cgpa,iq,placement
6445,7.86,129,1
6446,7.59,111,1
6447,9.65,124,1
6448,7.32,134,1
6449,5.31,106,0
6450,7.65,114,1
6451,9.04,93,1
6452,9.78,129,1
6453,7.07,119,1
6454,6.54,102,0
6455,9.35,126,1
6456,5.92,89,0
6457,7.95,111,1
6458,6.95,141,1
6459,5.2,90,0
6460,6.67,116,1
6461,6.27,92,0
6462,8.29,140,1
6463,9.55,123,1
6464,6.29,105,0
6465,8.9,102,1
6466,5.27,98,0
6467,7.58,99,1
6468,5.34,126,1
6469,9.48,110,1
6470,8.68,137,1
6471,8.16,128,1
6472,8.95,116,1
6473,8.11,123,1
6474,9.65,112,1
6475,8.43,144,1
6476,9.44,123,1
6477,7.48,127,1
6478,5.56,116,1
6479,7.54,97,1
6480,5.61,99,0
6481,7.84,102,1
6482,7.32,123,1
6483,7.99,90,0
6484,5.05,139,1
6485,5.94,95,0
6486,7.36,116,1
6487,9.56,124,1
6488,6.84,104,1
6489,7.04,117,1
6490,8.43,124,1
6491,7.9,92,1
6492,6.43,135,1
6493,6.97,119,1
6494,6.04,89,0
6495,9.64,119,1
6496,5.63,131,1
6497,6.78,98,0
6498,5.12,105,0
6499,6.06,131,1
6500,8.75,108,1
6501,5.97,101,0
6502,5.38,102,0
6503,7.28,118,1
6504,5.05,96,0
6505,5.41,100,0
6506,8.88,88,1
6507,8.7,109,1
6508,9.39,118,1
6509,9.1,112,1
6510,8.28,130,1
6511,5.25,95,0
6512,8.76,97,1
6513,9.06,115,1
6514,8.84,144,1
6515,7.44,109,1
6516,6.12,123,1
6517,9.06,94,1
6518,8.49,108,1
6519,9.71,85,1
6520,5.75,137,1
6521,6.08,109,0
6522,6.02,112,1
6523,8.8,120,1
6524,5.9,102,0
6525,5.32,90,0
6526,9.79,86,1
6527,5.12,87,0
6528,9.01,130,1
6529,6.75,92,0
6530,9.04,115,1
6531,7.66,132,1
6532,9.33,103,1
6533,9.45,134,1
6534,5.04,90,0
6535,5.36,98,0
6536,6.2,87,0
6537,8.21,132,1
6538,9.26,85,1
6539,7.21,128,1
6540,7.91,114,1
6541,5.9,130,1
6542,8.86,103,1
6543,9.64,138,1
6544,6.29,103,0
6545,7.38,93,0
6546,5.41,91,0
6547,7.68,130,1
6548,7.41,121,1
6549,5.69,134,1
6550,7.12,125,1
6551,6.6,137,1
6552,7.5,91,0
6553,7.81,93,1
6554,5.04,88,0
6555,8.65,109,1
6556,8.42,133,1
6557,6.76,96,0
6558,5.25,90,0
6559,8.62,102,1
6560,9.58,124,1
6561,6.15,105,0
6562,6.55,99,0
6563,5.88,87,0
6564,7.77,86,0
6565,5.74,140,1
6566,6.71,139,1
6567,8.35,125,1
6568,7.69,124,1
6569,6.86,143,1
6570,7.02,88,0
6571,7.7,116,1
6572,5.03,86,0
6573,5.38,130,1
6574,9.23,113,1
6575,5.37,86,0
6576,8.39,118,1
6577,9.42,111,1
6578,6.3,144,1
6579,6.78,138,1
6580,7.73,123,1
6581,9.23,128,1
6582,9.52,122,1
6583,8.55,102,1
6584,5.42,120,1
6585,8.21,103,1
6586,6.97,111,1
6587,7.26,129,1
6588,5.24,104,0
6589,5.92,105,0
6590,8.79,107,1
6591,7.18,114,1
6592,6.45,109,1
6593,6.84,115,1
6594,9.1,111,1
6595,8.6,118,1
6596,6.31,92,0
6597,5.56,103,0
6598,6.21,125,1
6599,9.42,110,1
6600,7.79,112,1
6601,7.56,88,0
6602,7.86,115,1
6603,6.76,100,0
6604,8.87,135,1
6605,7.51,94,0
6606,5.56,122,1
6607,5.62,132,1
6608,7.58,94,0
6609,9.5,129,1
6610,6.48,93,0
6611,9.17,123,1
6612,8.67,120,1
6613,6.19,135,1
6614,5.17,142,1
6615,5.49,120,1
6616,8.5,103,1
6617,5.96,144,1
6618,6.78,103,1
6619,7.41,96,1
6620,8.48,97,1
6621,5.54,109,0
6622,6.95,120,1
6623,7.33,109,1
6624,7.6,112,1
6625,8.93,126,1
6626,5.82,137,1
6627,8.88,123,1
6628,8.33,114,1
6629,7.67,89,0
6630,8.36,101,1
6631,6.98,102,1
6632,5.66,127,1
6633,8.2,131,1
6634,7.52,105,1
6635,8.07,106,1
6636,6.62,123,1
6637,9.35,134,1
6638,7.82,142,1
6639,5.41,141,1
6640,7.16,90,0
6641,8.63,134,1
6642,8.81,100,1
6643,7.37,86,0
6644,9.29,135,1
6645,6.28,85,0
6646,6.97,141,1
6647,9.31,114,1
6648,9.3,142,1
6649,8.29,127,1
6650,9.12,136,1
6651,5.43,121,1
6652,9.15,132,1
6653,6.54,107,1
6654,5.86,85,0
6655,6.15,103,0
6656,7.01,130,1
6657,6.21,87,0
6658,6.54,86,0
6659,5.65,140,1
6660,6.42,121,1
6661,7.75,101,1
6662,7.12,112,1
6663,6.66,102,0
6664,8.58,117,1
6665,9.29,99,1
6666,8.63,106,1
6667,6.59,125,1
6668,8.57,111,1
6669,5.73,139,1
6670,5.63,121,1
6671,6.66,116,1
6672,8.88,144,1
6673,6.18,129,1
6674,5.3,103,0
6675,5.63,112,0
6676,9.12,112,1
6677,8.04,140,1
6678,6.22,94,0
6679,7.67,104,1
6680,7.53,109,1
6681,8.15,105,1
6682,6.12,98,0
6683,9.15,106,1
6684,6.48,137,1
6685,8.33,110,1
6686,5.08,128,1
6687,6.79,95,0
6688,6.69,139,1
6689,7.61,91,0
6690,5.35,101,0
6691,8.79,102,1
6692,6.05,91,0
6693,8.25,140,1
6694,8.86,104,1
6695,7.7,122,1
6696,8.56,95,1
6697,8.18,128,1
6698,6.71,142,1
6699,8.88,100,1
6700,6.41,135,1
6701,7.74,139,1
6702,8.58,111,1
6703,6.82,135,1
6704,6.45,95,0
6705,7.2,100,1
6706,8.93,107,1
6707,9.46,144,1
6708,7.62,143,1
6709,8.18,96,1
6710,9.34,143,1
6711,5.47,124,1
6712,6.11,87,0
6713,8.4,86,0
6714,8.95,144,1
6715,9.11,122,1
6716,6.99,132,1
6717,5.43,136,1
6718,7.1,108,1
6719,6.11,113,1
6720,6.4,131,1
6721,8.71,130,1
6722,5.36,118,1
6723,8.97,104,1
6724,7.05,102,1
6725,7.86,98,1
6726,5.43,102,0
6727,6.62,86,0
6728,5.43,85,0
6729,9.62,104,1
6730,8.87,118,1
6731,7.21,125,1
6732,6.07,125,1
6733,9.48,132,1
6734,6.65,95,0
6735,5.77,111,0
6736,7.7,107,1
6737,9.53,122,1
6738,5.02,128,1
6739,6.14,87,0
6740,9.5,96,1
6741,5.82,114,1
6742,5.54,115,1
6743,7.74,107,1
6744,9.14,85,1
6745,7.29,125,1
6746,9.77,104,1
6747,8.26,138,1
6748,5.36,90,0
6749,9.77,95,1
6750,6.96,119,1
6751,6.38,88,0
6752,7.68,113,1
6753,6.46,143,1
6754,5.41,94,0
6755,5.01,135,1
6756,7.16,113,1
6757,9.02,122,1
6758,7.75,85,0
6759,9.8,124,1
6760,6.38,92,0
6761,6.35,141,1
6762,5.77,122,1
6763,5.79,101,0
6764,6.37,103,0
6765,8.81,117,1
6766,9.35,99,1
6767,9.68,129,1
6768,6.11,115,1
6769,9.23,105,1
6770,6.58,87,0
6771,5.54,86,0
6772,9.18,119,1
6773,8.05,125,1
6774,5.79,143,1
6775,7.06,100,1
6776,6.38,140,1
6777,8.54,129,1
6778,7.18,135,1
6779,9.75,143,1
6780,5.26,134,1
6781,6.7,105,1
6782,7.31,96,0
6783,7.42,112,1
6784,6.52,96,0
6785,8.5,117,1
6786,9.2,104,1
6787,9.51,124,1
6788,8.86,133,1
6789,9.08,105,1
6790,7.64,144,1
6791,8.96,136,1
6792,6.46,138,1
6793,6.91,123,1
6794,6.52,125,1
6795,7.24,133,1
6796,6.37,143,1
6797,9.62,126,1
6798,6.5,120,1
6799,5.47,106,0
6800,7.53,110,1
6801,5.27,91,0
6802,5.53,91,0
6803,6.05,92,0
6804,7.23,110,1
6805,7.08,108,1
6806,8.84,108,1
6807,8.55,124,1
6808,7.05,132,1
6809,6.6,96,0
6810,6.52,131,1
6811,8.72,92,1
6812,5.25,138,1
6813,5.06,93,0
6814,8.82,87,1
6815,7.29,138,1
6816,5.63,105,0
6817,6.13,115,1
6818,9.48,132,1
6819,9.13,131,1
6820,8.41,108,1
6821,7.31,88,0
6822,7.5,104,1
6823,9.68,100,1
6824,9.64,94,1
6825,6.03,127,1
6826,8.89,110,1
6827,5.95,113,1
6828,6.02,89,0
6829,8.25,95,1
6830,6.94,113,1
6831,9.47,129,1
6832,5.43,99,0
6833,7.46,90,0
6834,9.41,132,1
6835,9.34,99,1
6836,5.75,127,1
6837,6.76,104,1
6838,7.97,118,1
6839,5.77,144,1
6840,9.65,144,1
6841,9.39,86,1
6842,5.8,128,1
6843,5.58,100,0
6844,5.41,103,0
6845,9.37,118,1
6846,5.93,133,1
6847,7.0,98,0
6848,7.15,108,1
6849,7.88,112,1
6850,5.34,132,1
6851,6.09,116,1
6852,9.47,121,1
6853,9.36,94,1
6854,8.75,133,1
6855,5.09,129,1
6856,6.57,132,1
6857,8.01,93,1
6858,6.32,108,1
6859,9.37,120,1
6860,8.04,140,1
6861,5.35,113,0
6862,9.36,144,1
6863,9.6,113,1
6864,5.37,142,1
6865,7.56,132,1
6866,6.46,107,1
6867,6.89,111,1
6868,5.86,115,1
6869,7.77,127,1
6870,9.6,91,1
6871,7.41,133,1
6872,5.4,138,1
6873,7.98,129,1
6874,6.63,88,0
6875,9.11,98,1
6876,7.09,126,1
6877,5.93,126,1
6878,5.92,94,0
6879,8.69,143,1
6880,6.27,128,1
6881,8.68,118,1
6882,5.99,110,0
6883,6.54,107,1
6884,7.23,93,0
6885,9.53,121,1
6886,9.47,92,1
6887,5.99,137,1
6888,6.72,98,0
6889,5.72,91,0
6890,7.45,91,0
6891,7.21,93,0
6892,9.32,87,1
6893,9.46,98,1
6894,6.84,101,0
6895,7.36,134,1
6896,9.3,128,1
6897,8.87,106,1
6898,5.02,130,1
6899,6.54,110,1
6900,7.02,142,1
6901,6.1,112,1
6902,5.96,129,1
6903,5.18,98,0
6904,8.09,93,1
6905,6.26,135,1
6906,5.25,110,0
6907,6.11,86,0
6908,8.85,95,1
6909,9.09,101,1
6910,7.32,118,1
6911,7.0,103,1
6912,9.69,123,1
6913,5.96,102,0
6914,6.03,97,0
6915,6.4,89,0
6916,5.83,134,1
6917,6.82,107,1
6918,9.37,142,1
6919,7.95,140,1
6920,6.98,108,1
6921,9.49,113,1
6922,5.23,132,1
6923,6.01,131,1
6924,7.72,92,0
6925,7.95,110,1
6926,5.19,99,0
6927,6.93,141,1
6928,8.12,85,0
6929,8.35,112,1
6930,8.06,133,1
6931,6.54,131,1
6932,5.45,130,1
6933,7.05,98,0
6934,5.62,126,1
6935,9.55,118,1
6936,7.28,143,1
6937,6.52,115,1
6938,8.68,90,1
6939,7.39,133,1
6940,6.49,89,0
6941,8.9,115,1
6942,9.16,121,1
6943,8.23,99,1
6944,5.23,99,0
6945,7.72,136,1
6946,8.66,127,1
6947,5.66,89,0
6948,6.1,112,1
6949,9.24,117,1
6950,5.1,95,0
6951,8.61,127,1
6952,7.27,90,0
6953,7.14,107,1
6954,5.03,124,1
6955,8.93,86,1
6956,6.73,99,0
6957,7.6,107,1
6958,8.25,106,1
6959,8.37,93,1
6960,9.59,131,1
6961,7.55,124,1
6962,6.92,114,1
6963,9.58,100,1
6964,8.08,143,1
6965,6.43,130,1
6966,5.61,131,1
6967,9.04,136,1
6968,6.74,114,1
6969,8.17,129,1
6970,7.26,93,0
6971,5.95,85,0
6972,7.89,143,1
6973,5.29,122,1
6974,6.98,92,0
6975,7.62,143,1
6976,7.09,143,1
6977,8.59,136,1
6978,8.97,102,1
6979,8.7,111,1
6980,5.19,102,0
6981,5.93,116,1
6982,7.58,142,1
6983,9.49,133,1
6984,9.01,116,1
6985,9.04,137,1
6986,6.46,132,1
6987,7.06,129,1
6988,7.26,138,1
6989,5.76,120,1
6990,5.15,120,1
6991,9.55,105,1
6992,6.16,130,1
6993,6.15,116,1
6994,5.4,115,0
6995,9.46,121,1
6996,7.78,100,1
6997,8.2,130,1
6998,9.38,130,1
6999,6.66,98,0
7000,7.98,141,1
7001,5.19,108,0
7002,5.9,109,0
7003,8.99,130,1
7004,8.68,135,1
7005,6.68,119,1
7006,6.81,101,0
7007,7.56,130,1
7008,5.0,126,1
7009,6.16,129,1
7010,6.0,138,1
7011,6.2,88,0
7012,8.87,95,1
7013,6.34,131,1
7014,5.92,99,0
7015,7.42,114,1
7016,9.16,108,1
7017,6.16,86,0
7018,5.38,127,1
7019,6.71,118,1
7020,8.59,107,1
7021,7.64,115,1
7022,8.92,121,1
7023,9.61,97,1
7024,8.8,117,1
7025,7.9,91,0
7026,7.37,116,1
7027,5.19,91,0
7028,9.72,126,1
7029,6.84,122,1
7030,5.73,136,1
7031,8.2,128,1
7032,6.36,97,0
7033,7.81,108,1
7034,7.82,112,1
7035,7.14,116,1
7036,9.01,127,1
7037,6.27,102,0
7038,7.15,118,1
7039,7.58,132,1
7040,8.19,118,1
7041,8.76,135,1
7042,6.9,122,1
7043,8.1,85,0
7044,5.72,127,1
7045,9.48,134,1
7046,6.84,126,1
7047,8.5,115,1
7048,5.1,134,1
7049,5.98,144,1
7050,7.34,85,0
7051,9.22,135,1
7052,7.53,100,1
7053,9.46,142,1
7054,7.32,123,1
7055,7.35,99,1
7056,5.57,117,1
7057,8.85,107,1
7058,6.19,137,1
7059,9.32,125,1
7060,9.37,118,1
7061,9.53,101,1
7062,7.5,109,1
7063,8.25,140,1
7064,8.74,126,1
7065,5.63,90,0
7066,7.88,115,1
7067,5.16,89,0
7068,7.39,124,1
7069,5.74,124,1
7070,5.88,114,1
7071,6.75,89,0
7072,7.08,96,0
7073,7.99,91,1
7074,5.36,129,1
7075,7.42,97,1
7076,5.88,133,1
7077,7.76,88,0
7078,8.06,134,1
7079,7.67,126,1
7080,8.54,87,1
7081,6.61,96,0
7082,8.67,85,1
7083,7.08,111,1
7084,7.32,127,1
7085,8.11,134,1
7086,5.09,97,0
7087,8.14,101,1
7088,7.97,92,1
7089,6.49,116,1
7090,5.41,104,0
7091,5.44,135,1
7092,9.43,101,1
7093,8.31,118,1
7094,5.61,119,1
7095,6.71,119,1
7096,7.84,122,1
7097,9.01,126,1
7098,5.21,108,0
7099,6.14,138,1
7100,9.27,102,1
7101,5.04,134,1
7102,5.97,130,1
7103,9.6,132,1
7104,7.94,123,1
7105,6.26,117,1
7106,5.32,133,1
7107,5.14,107,0
7108,6.17,109,1
7109,9.23,121,1
7110,7.0,111,1
7111,8.46,85,0
7112,9.41,105,1
7113,6.96,143,1
7114,5.92,133,1
7115,7.48,94,0
7116,9.36,115,1
7117,8.86,128,1
7118,5.32,109,0
7119,8.32,104,1
7120,7.75,141,1
7121,9.36,86,1
7122,5.59,139,1
7123,7.56,132,1
7124,9.22,99,1
7125,6.97,112,1
7126,7.31,97,1
7127,5.34,134,1
7128,6.34,144,1
7129,6.56,136,1
7130,9.54,138,1
7131,6.36,98,0
7132,7.21,134,1
7133,8.22,86,0
7134,5.78,118,1
7135,7.33,119,1
7136,8.54,121,1
7137,9.16,109,1
7138,8.01,132,1
7139,8.21,138,1
7140,5.61,99,0
7141,9.54,96,1
7142,5.64,93,0
7143,8.72,142,1
7144,6.27,115,1
7145,9.48,98,1
7146,8.46,113,1
7147,8.62,137,1
7148,6.05,132,1
7149,7.13,127,1
7150,7.97,122,1
7151,8.7,126,1
7152,5.5,144,1
7153,9.62,92,1
7154,9.27,132,1
7155,6.3,87,0
7156,8.95,86,1
7157,7.49,100,1
7158,7.22,103,1
7159,6.51,114,1
7160,7.79,125,1
7161,8.5,100,1
7162,6.97,115,1
7163,8.02,138,1
7164,8.36,142,1
7165,8.41,112,1
7166,5.25,88,0
7167,9.13,94,1
7168,7.2,135,1
7169,6.26,129,1
7170,6.16,102,0
7171,7.32,131,1
7172,9.26,116,1
7173,6.82,114,1
7174,8.6,120,1
7175,5.46,93,0
7176,7.29,120,1
7177,9.76,113,1
7178,8.7,100,1
7179,6.01,112,1
7180,7.41,105,1
7181,6.12,131,1
7182,6.97,140,1
7183,8.74,86,1
7184,8.7,144,1
7185,6.09,143,1
7186,9.43,130,1
7187,7.84,119,1
7188,6.82,138,1
7189,7.41,112,1
7190,7.9,139,1
7191,7.69,120,1
7192,7.33,115,1
7193,7.42,117,1
7194,5.85,107,0
7195,8.9,144,1
7196,7.6,125,1
7197,5.63,101,0
7198,8.68,130,1
7199,9.48,133,1
7200,9.55,85,1
7201,6.77,126,1
7202,5.65,107,0
7203,7.49,132,1
7204,5.54,111,0
7205,9.48,109,1
7206,5.88,116,1
7207,6.21,103,0
7208,6.95,108,1
7209,6.84,141,1
7210,8.81,87,1
7211,7.19,144,1
7212,5.82,96,0
7213,6.28,119,1
7214,7.44,99,1
7215,5.71,101,0
7216,7.94,134,1
7217,7.72,116,1
7218,8.43,91,1
7219,9.5,103,1
7220,9.38,91,1
7221,9.54,89,1
7222,6.17,142,1
7223,5.63,124,1
7224,6.45,105,0
7225,9.3,132,1
7226,9.67,132,1
7227,9.12,135,1
7228,5.53,141,1
7229,9.55,131,1
7230,7.03,91,0
7231,5.04,121,1
7232,7.12,107,1
7233,5.22,95,0
7234,7.61,94,1
7235,6.63,141,1
7236,7.27,105,1
7237,7.94,139,1
7238,9.17,143,1
7239,8.18,125,1
7240,7.08,117,1
7241,8.93,104,1
7242,9.35,117,1
7243,5.57,124,1
7244,7.55,119,1
7245,6.37,118,1
7246,5.23,120,1
7247,8.21,111,1
7248,9.14,103,1
7249,5.78,127,1
7250,8.9,89,1
7251,9.1,113,1
7252,9.39,140,1
7253,6.27,94,0
7254,9.34,140,1
7255,6.54,143,1
7256,7.65,139,1
7257,5.24,124,1
7258,5.21,97,0
7259,8.46,113,1
7260,7.13,89,0
7261,6.23,142,1
7262,5.91,142,1
7263,8.22,143,1
7264,5.0,96,0
7265,8.87,143,1
7266,5.38,97,0
7267,5.92,106,0
7268,6.85,124,1
7269,7.33,99,1
7270,6.7,97,0
7271,6.54,85,0
7272,9.63,138,1
7273,8.08,122,1
7274,5.11,127,1
7275,7.06,129,1
7276,9.2,137,1
7277,6.45,136,1
7278,5.45,85,0
7279,8.64,95,1
7280,7.91,142,1
7281,7.74,127,1
7282,5.26,124,1
7283,5.67,106,0
7284,7.99,119,1
7285,6.0,144,1
7286,7.42,135,1
7287,7.62,128,1
7288,6.36,90,0
7289,9.55,112,1
7290,9.04,115,1
7291,8.47,139,1
7292,5.37,92,0
7293,5.51,89,0
7294,7.37,126,1
7295,5.77,138,1
7296,9.7,132,1
7297,5.76,128,1
7298,7.34,101,1
7299,6.75,122,1
7300,8.07,93,1
7301,5.62,94,0
7302,7.07,104,1
7303,6.32,98,0
7304,9.26,98,1
7305,5.19,110,0
7306,9.39,113,1
7307,9.0,133,1
7308,6.43,111,1
7309,8.79,109,1
7310,5.15,100,0
7311,9.64,120,1
7312,7.53,118,1
7313,6.46,100,0
7314,6.74,117,1
7315,5.32,87,0
7316,9.75,107,1
7317,5.19,95,0
7318,8.14,132,1
7319,7.13,142,1
7320,9.55,102,1
7321,6.18,131,1
7322,7.55,125,1
7323,7.32,128,1
7324,8.37,113,1
7325,5.33,143,1
7326,5.93,134,1
7327,6.03,89,0
7328,8.54,108,1
7329,5.91,113,1
7330,7.75,113,1
7331,6.03,144,1
7332,9.14,110,1
7333,9.52,124,1
7334,7.49,87,0
7335,6.69,86,0
7336,6.12,109,1
7337,5.24,103,0
7338,6.29,124,1
7339,8.14,86,0
7340,7.56,103,1
7341,9.53,85,1
7342,6.9,111,1
7343,8.33,138,1
7344,7.35,129,1
7345,7.46,139,1
7346,6.29,136,1
7347,7.18,133,1
7348,7.26,119,1
7349,8.39,125,1
7350,9.52,89,1
7351,6.58,122,1
7352,5.2,88,0
7353,7.38,101,1
7354,7.61,137,1
7355,5.81,105,0
7356,8.65,137,1
7357,9.73,132,1
7358,9.54,115,1
7359,5.95,132,1
7360,9.2,106,1
7361,8.38,95,1
7362,7.18,118,1
7363,7.59,133,1
7364,9.08,99,1
7365,7.3,134,1
7366,6.79,94,0
7367,7.37,122,1
7368,7.78,116,1
7369,5.91,137,1
7370,9.32,132,1
7371,8.24,115,1
7372,8.04,121,1
7373,5.48,128,1
7374,7.9,112,1
7375,5.58,115,1
7376,5.38,90,0
7377,7.53,98,1
7378,6.93,142,1
7379,7.83,107,1
7380,5.43,100,0
7381,7.07,109,1
7382,5.84,123,1
7383,9.74,86,1
7384,7.69,122,1
7385,8.3,125,1
7386,6.56,123,1
7387,5.45,118,1
7388,9.68,135,1
7389,6.37,124,1
7390,7.03,127,1
7391,8.12,109,1
7392,5.12,120,1
7393,8.89,100,1
7394,7.58,141,1
7395,6.34,102,0
7396,5.3,97,0
7397,5.78,143,1
7398,9.3,121,1
7399,8.29,111,1
7400,6.2,118,1
7401,5.31,95,0
7402,8.31,85,0
7403,7.75,97,1
7404,6.94,114,1
7405,6.75,89,0
7406,6.04,102,0
7407,8.21,98,1
7408,9.66,97,1
7409,5.84,116,1
7410,7.87,91,0
7411,7.04,92,0
7412,7.14,134,1
7413,6.22,91,0
7414,8.96,136,1
7415,7.33,133,1
7416,7.61,100,1
7417,6.46,127,1
7418,5.87,115,1
7419,5.41,135,1
7420,8.43,111,1
7421,5.94,144,1
7422,8.31,117,1
7423,6.87,137,1
7424,7.0,113,1
7425,7.25,92,0
7426,6.77,117,1
7427,5.48,125,1
7428,6.49,103,0
7429,8.19,105,1
7430,8.2,125,1
7431,6.37,105,0
7432,7.21,109,1
7433,5.93,126,1
7434,6.01,140,1
7435,5.11,107,0
7436,9.3,95,1
7437,6.01,117,1
7438,6.09,104,0
7439,6.34,109,1
7440,5.61,110,0
7441,8.07,124,1
7442,5.36,136,1
7443,5.64,96,0
7444,8.09,116,1
7445,6.63,117,1
7446,8.4,94,1
7447,7.68,88,0
7448,6.23,99,0
7449,8.12,135,1
7450,5.56,90,0
7451,7.57,111,1
7452,7.1,89,0
7453,6.29,89,0
7454,7.9,102,1
7455,9.18,112,1
7456,9.79,119,1
7457,7.92,143,1
7458,6.94,106,1
7459,6.08,118,1
7460,6.23,88,0
7461,7.3,102,1
7462,6.76,125,1
7463,9.39,135,1
7464,6.77,110,1
7465,6.79,126,1
7466,6.84,106,1
7467,9.02,131,1
7468,8.12,117,1
7469,7.95,127,1
7470,6.6,98,0
7471,8.93,115,1
7472,5.18,94,0
7473,9.18,135,1
7474,7.46,108,1
7475,6.91,105,1
7476,7.39,132,1
7477,8.2,92,1
7478,5.06,116,0
7479,9.18,115,1
7480,7.14,118,1
7481,6.65,107,1
7482,5.66,109,0
7483,7.11,91,0
7484,7.38,103,1
7485,6.94,91,0
7486,8.26,131,1
7487,7.02,92,0
7488,9.61,98,1
7489,7.88,85,0
7490,8.88,97,1
7491,5.52,87,0
7492,6.91,137,1
7493,6.62,112,1
7494,7.73,122,1
7495,9.13,135,1
7496,5.38,99,0
7497,5.35,120,1
7498,9.08,137,1
7499,6.02,87,0
7500,8.21,88,1
7501,7.61,89,0
7502,9.0,134,1
7503,5.6,110,0
7504,5.62,109,0
7505,7.67,94,1
7506,9.54,92,1
7507,6.99,96,0
7508,6.57,138,1
7509,7.91,142,1
7510,9.47,143,1
7511,9.02,87,1
7512,9.78,111,1
7513,5.11,134,1
7514,5.54,107,0
7515,7.93,124,1
7516,8.94,142,1
7517,6.37,117,1
7518,6.15,98,0
7519,8.78,138,1
7520,5.27,107,0
7521,6.77,115,1
7522,7.43,97,1
7523,7.69,141,1
7524,8.5,96,1
7525,6.7,119,1
7526,7.94,102,1
7527,7.81,105,1
7528,7.63,129,1
7529,8.07,131,1
7530,6.25,126,1
7531,5.41,85,0
7532,5.57,122,1
7533,6.08,125,1
7534,7.4,126,1
7535,9.03,131,1
7536,8.37,93,1
7537,8.79,107,1
7538,6.68,98,0
7539,6.94,95,0
7540,6.89,91,0
7541,5.92,115,1
7542,5.29,108,0
7543,7.84,110,1
7544,9.75,114,1
7545,5.8,118,1
7546,5.22,130,1
7547,8.74,122,1
7548,6.21,89,0
7549,8.98,89,1
7550,8.38,103,1
7551,9.54,135,1
7552,6.96,122,1
7553,8.18,112,1
7554,7.23,110,1
7555,8.03,126,1
7556,7.16,107,1
7557,5.91,130,1
7558,7.44,133,1
7559,7.54,114,1
7560,8.89,87,1
7561,8.53,112,1
7562,8.19,117,1
7563,5.54,126,1
7564,8.46,87,1
7565,7.4,89,0
7566,9.29,141,1
7567,9.42,103,1
7568,5.26,126,1
7569,8.94,142,1
7570,5.18,141,1
7571,6.76,132,1
7572,7.6,85,0
7573,5.71,122,1
7574,8.58,93,1
7575,5.04,144,1
7576,5.81,89,0
7577,7.79,143,1
7578,8.43,130,1
7579,9.4,126,1
7580,8.39,118,1
7581,8.22,121,1
7582,6.89,117,1
7583,5.01,109,0
7584,5.58,126,1
7585,7.57,113,1
7586,8.24,142,1
7587,7.0,109,1
7588,8.51,138,1
7589,7.5,143,1
7590,5.36,93,0
7591,5.92,87,0
7592,9.03,99,1
7593,8.48,88,1
7594,9.29,129,1
7595,5.56,122,1
7596,9.75,104,1
7597,6.01,133,1
7598,5.06,107,0
7599,9.79,121,1
7600,6.35,131,1
7601,8.21,92,1
7602,5.85,141,1
7603,7.79,121,1
7604,9.34,140,1
7605,6.54,129,1
7606,8.22,117,1
7607,5.9,117,1
7608,8.0,91,1
7609,6.61,106,1
7610,6.01,89,0
7611,6.5,130,1
7612,5.86,99,0
7613,9.33,105,1
7614,6.91,109,1
7615,6.18,101,0
7616,7.15,140,1
7617,6.54,134,1
7618,8.57,91,1
7619,9.66,138,1
7620,7.1,142,1
7621,9.13,134,1
7622,7.72,144,1
7623,5.75,103,0
7624,8.31,136,1
7625,7.46,91,0
7626,8.12,124,1
7627,9.27,129,1
7628,7.11,143,1
7629,9.33,134,1
7630,8.6,108,1
7631,7.35,95,0
7632,7.9,125,1
7633,6.56,139,1
7634,9.72,85,1
7635,8.2,138,1
7636,5.21,116,0
7637,6.57,124,1
7638,7.99,137,1
7639,5.27,128,1
7640,5.11,86,0
7641,7.16,99,1
7642,6.6,105,1
7643,7.1,108,1
7644,6.26,134,1
7645,5.79,101,0
7646,8.31,131,1
7647,7.47,136,1
7648,5.96,136,1
7649,6.53,93,0
7650,7.84,119,1
7651,5.35,104,0
7652,5.71,103,0
7653,5.35,102,0
7654,8.9,104,1
7655,8.61,114,1
7656,8.62,124,1
7657,8.44,85,0
7658,8.21,108,1
7659,7.29,108,1
7660,8.08,131,1
7661,5.18,103,0
7662,7.98,114,1
7663,8.73,110,1
7664,7.4,126,1
7665,6.72,128,1
7666,6.33,144,1
7667,8.09,122,1
7668,8.33,113,1
7669,9.18,97,1
7670,6.64,88,0
7671,8.69,129,1
7672,7.69,101,1
7673,9.24,117,1
7674,7.53,89,0
7675,7.48,112,1
7676,7.77,108,1
7677,8.6,101,1
7678,9.63,134,1
7679,5.35,123,1
7680,5.26,132,1
7681,9.5,124,1
7682,7.54,128,1
7683,7.95,130,1
7684,7.32,135,1
7685,5.45,95,0
7686,8.69,96,1
7687,8.59,97,1
7688,6.5,92,0
7689,6.47,85,0
7690,9.02,93,1
7691,5.35,112,0
7692,9.23,86,1
7693,6.23,98,0
7694,7.85,97,1
7695,9.49,132,1
7696,8.25,86,0
7697,6.99,88,0
7698,8.31,96,1
7699,6.65,132,1
7700,6.33,94,0
7701,9.78,87,1
7702,8.6,88,1
7703,8.09,90,1
7704,6.71,107,1
7705,5.24,89,0
7706,5.15,134,1
7707,7.66,87,0
7708,8.66,94,1
7709,7.58,127,1
7710,9.04,103,1
7711,5.16,98,0
7712,6.76,105,1
7713,6.14,144,1
7714,7.15,127,1
7715,5.35,112,0
